Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Weather_Description,Work_Suitability,Flood_Risk
"Kota, Rajasthan",2024-02-25 00:03:54,33.88,44.26,8.180849199919324,17.65,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-01-04 11:48:08,24.99,48.9,7.65035679985115,11.78,Heavy Rainfall,No,Low
"Indore, Madhya Pradesh",2024-01-07 09:58:38,22.41,36.84,1.228682490528732,17.23,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-02-03 02:59:20,30.26,62.41,7.371443642180248,18.9,Heavy Rainfall,No,Low
"Jamnagar, Gujarat",2024-01-17 21:21:17,16.33897195221062,78.80222956563203,0.9478977186731408,15.377293664440224,Other,Yes,Low
"Mumbai, Maharashtra",2024-04-06 10:37:02,-7.73080658248115,42.32806381751372,9.605162012606542,14.968946084788502,Heavy Rainfall,No,High
Delhi,2024-03-11 02:30:39,24.837034560093485,63.90599165594295,1.3259583056137292,3.5452983832485083,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-03-24 13:27:32,9.62557570656869,72.61775888272004,3.102334080923572,23.084544995286848,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-03-19 16:12:30,-0.5156894506729977,31.991670108630807,7.440052416165703,1.602960634226126,Heavy Rainfall,No,Low
"Raipur, Chhattisgarh",2024-05-07 02:55:14,-4.0376980835272045,87.66473484192255,3.637628641494226,1.5229020145558836,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-05-07 03:05:38,-6.719909224617867,77.18075780426076,0.396911346487534,11.177805751027089,Other,Yes,Low
"Noida, Uttar Pradesh",2024-02-19 16:45:32,21.863985725369364,75.28067820651884,4.794381141075276,9.422621933278217,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-05-02 04:49:29,35.35,45.58,9.04630098617976,8.54,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-01-27 03:37:32,38.17,51.73,8.581099790529334,27.77,Heavy Rainfall,No,High
"Kakinada, Andhra Pradesh",2024-01-17 08:57:24,25.43,83.19,9.30007855569958,24.28,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",2024-05-16 16:07:43,28.27,45.76,1.9801665529555912,16.06,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-02-05 12:19:16,24.98,57.77,7.084245671732258,25.19,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2024-03-05 12:49:57,37.91,51.53,0.3480703224226433,27.1,Clear,Yes,Low
"Pata, Uttar Pradesh",2024-01-15 00:01:08,29.67,70.33,7.684283673791706,11.82,Heavy Rainfall,No,Low
"Kochi, Kerala",2024-01-06 16:34:50,25.58,74.93,5.950636945974384,5.07,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-03-22 21:22:07,30.72,44.91,0.7858797666198203,5.15,Other,Yes,Low
"Nagpur, Maharashtra",2024-04-06 10:52:12,37.64,63.65,7.418233018708524,15.23,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-01-21 18:49:29,26.5,41.47,3.810581511902739,11.25,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-03-19 19:45:24,24.19,56.66,6.310612260947707,18.86,Moderate Rainfall,Yes,High
"Jamnagar, Gujarat",2024-04-04 03:09:15,21.91870098247116,42.77349109125603,0.638762779517571,7.960752160065797,Clear,Yes,Low
"Mumbai, Maharashtra",2024-04-01 04:56:01,20.038752281322427,30.046902044143696,3.4213807783782824,20.557164279580867,Moderate Rainfall,Yes,Low
Delhi,2024-01-20 05:00:52,34.0361574643907,53.62448749523146,9.946382417331582,28.500216813641536,Heavy Rainfall,No,High
"Bengaluru, Karnataka",2024-01-30 18:02:06,28.729302548075943,39.04919784434711,2.6542777890707114,13.646434915305498,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-03-14 19:48:42,-4.63343885956137,71.52299056714654,5.734673875840395,1.1734610944986934,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-02-25 17:47:01,3.1386595743950334,67.04344906090029,6.005353489602107,13.748368271414504,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-01-12 07:39:25,10.901517745370723,48.765848425920645,7.322362326399641,16.338471695530984,Heavy Rainfall,No,Low
"Noida, Uttar Pradesh",2024-03-16 19:01:58,7.607041393560273,62.83211252710048,7.001499455992738,3.5430819966899776,Heavy Rainfall,No,Low
"Hazira, Gujarat",2024-03-31 12:11:18,33.65,45.07,8.55730772988387,9.21,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-04-09 15:35:35,38.05,52.75,9.705454982371828,28.04,Heavy Rainfall,No,High
"Kakinada, Andhra Pradesh",2024-03-21 18:36:52,30.78,81.12,3.305611471248932,16.99,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-01-27 18:23:27,21.62,62.13,2.6388226567115503,7.16,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-05-04 05:22:38,36.13,55.9,9.9346584279694,12.25,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2024-01-04 21:45:21,29.56,42.37,1.823206006223488,12.72,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-01-29 06:53:43,21.34,55.57,7.275784733057701,8.92,Heavy Rainfall,No,High
"Kochi, Kerala",2024-01-10 12:51:15,25.47,94.77,7.004580391889864,14.51,Heavy Rainfall,No,Low
"Kota, Rajasthan",2024-02-12 09:42:59,36.84,32.07,0.7688957769771143,14.29,Other,Yes,Low
"Nagpur, Maharashtra",2024-01-09 14:49:15,27.69,38.58,4.578726061880513,15.62,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-01-05 16:45:13,35.79,30.14,7.520446354581071,17.12,Heavy Rainfall,No,High
"Gandhar, Gujarat",2024-03-19 10:02:22,27.73,56.16,8.508486790588881,15.38,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-01-21 15:17:21,14.429737314100802,72.5119927768698,3.0613483289416346,6.412554040334477,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-03-21 03:04:22,-1.208158607806089,89.69331556749287,0.6270637051845407,26.38659723794512,Other,Yes,Low
Delhi,2024-02-17 22:14:54,18.53674658634476,63.65007533217158,8.20191807022172,15.053423483441968,Heavy Rainfall,No,High
"Bengaluru, Karnataka",2024-02-25 07:43:58,10.36744824283254,38.678427651947096,7.762709031698288,21.45087669500188,Heavy Rainfall,No,Low
"Chennai, Tamil Nadu",2024-02-19 05:47:54,-3.0021920970648344,86.16869597410887,0.5090174060281916,25.39793637948187,Other,Yes,Low
"Raipur, Chhattisgarh",2024-02-24 00:03:53,32.44084290091831,80.89614853982346,1.4488596960016575,2.908425290774177,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-01-08 15:38:09,14.657575972524132,60.53481659252066,4.455229809732321,0.0662365810077703,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-02-28 18:19:56,-0.6590628170091897,53.96942025710256,8.344123556027359,20.535943647195825,Heavy Rainfall,No,High
"Hazira, Gujarat",2024-03-31 16:44:29,32.95,51.45,0.0875510939995161,16.4,Other,Yes,Low
"Vijaipur, Madhya Pradesh",2024-04-22 13:04:20,22.99,51.31,5.095133513355518,25.98,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-04-30 22:16:17,37.11,76.33,3.328377012492336,28.59,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-03-01 16:49:49,32.93,41.16,0.96996839543245,10.92,Other,Yes,Low
"Bina, Madhya Pradesh",2024-05-10 05:04:31,31.64,61.92,5.338855794235445,10.13,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-01-20 23:39:04,34.82,54.24,6.752224295294198,23.3,Moderate Rainfall,Yes,High
"Pata, Uttar Pradesh",2024-04-23 14:52:10,28.87,66.45,4.424434661160953,2.59,Moderate Rainfall,Yes,High
"Kochi, Kerala",2024-01-30 00:57:05,30.35,73.46,0.7569107824705434,8.24,Clear,Yes,Low
"Kota, Rajasthan",2024-01-15 19:00:45,38.72,36.87,4.349409762431982,10.74,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-03-01 15:39:54,36.02,51.51,9.911775681058648,22.43,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-05-14 23:06:30,37.99,32.07,9.11138097100752,22.83,Heavy Rainfall,No,High
"Gandhar, Gujarat",2024-03-25 12:58:20,33.35,53.44,6.6362964507413125,19.44,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-03-13 15:48:12,2.836659704096931,58.19132899342361,6.25137999843452,6.65035562978182,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-04-20 22:43:53,10.748129055913616,67.99550588895025,1.0477800564740405,28.60070823954463,Moderate Rainfall,Yes,Low
Delhi,2024-05-05 03:01:37,37.17461680038325,65.51355937492681,7.8925049184122384,7.983995413425939,Heavy Rainfall,No,Low
"Bengaluru, Karnataka",2024-02-05 02:11:56,27.597987059489533,53.41193204185059,0.0375130802955825,5.871742691513369,Clear,Yes,Low
"Chennai, Tamil Nadu",2024-01-29 15:43:07,34.056757183893644,59.00758112408848,9.367971858275755,29.535283362511265,Heavy Rainfall,No,High
"Raipur, Chhattisgarh",2024-03-30 15:31:59,-1.0882341552726729,89.54500695304644,5.482590007371656,6.4045827072250425,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-04-20 20:02:11,8.428505292127962,30.624738234764816,6.3254185729047565,25.55209302950903,Moderate Rainfall,Yes,High
"Noida, Uttar Pradesh",2024-05-16 00:03:04,3.825347109766023,89.34717469103596,8.385012609922704,0.8476360071451794,Heavy Rainfall,No,High
"Hazira, Gujarat",2024-03-08 22:54:13,29.0,53.0,2.443109140465719,5.66,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-01-07 20:28:42,38.5,36.87,5.216452646257553,12.99,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-04-08 21:18:26,30.96,66.52,6.973343112856285,28.83,Moderate Rainfall,Yes,High
"Jagdishpur, Uttar Pradesh",2024-01-24 18:00:33,23.02,63.7,8.977345190372915,16.93,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",2024-03-29 09:32:07,29.84,51.2,7.213303068712275,15.76,Heavy Rainfall,No,Low
"Bijaipur, Madhya Pradesh",2024-01-27 13:03:42,27.83,49.18,1.2721342321022122,15.99,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-04-29 09:23:46,16.81,69.2,0.4158618869721375,7.63,Clear,Yes,Low
"Kochi, Kerala",2024-02-21 11:17:18,28.0,74.32,8.910032770456002,6.85,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-02-20 18:41:28,37.39,43.78,9.385287699190876,8.17,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-03-01 12:30:20,35.97,39.75,9.814590038443797,22.14,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-01-01 14:50:57,29.89,32.33,7.527062103264395,12.66,Heavy Rainfall,No,Low
"Gandhar, Gujarat",2024-01-02 15:12:10,30.6,50.97,3.598730413512221,18.07,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-01-15 06:06:09,31.1056720364203,87.9224859497334,0.7154745863157397,28.59326338046808,Other,Yes,Low
"Mumbai, Maharashtra",2024-02-08 16:44:25,12.696875469130724,46.78794040402772,3.524304348288929,27.94585641681414,Moderate Rainfall,Yes,Low
Delhi,2024-02-28 01:08:19,-17.439758924789484,43.03913459942445,10.846555002820836,20.07560907466752,Heavy Rainfall,No,High
"Bengaluru, Karnataka",2024-02-20 23:49:08,8.949514155494938,64.65101836660185,1.0347280774320544,22.317147275928217,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-05-11 15:26:02,34.664253004323115,47.143751903674215,0.5590801630855269,6.5003399073044,Clear,Yes,Low
"Raipur, Chhattisgarh",2024-02-18 12:49:59,1.0425152558801258,32.56154616186668,5.591504136721586,29.33451972575843,Moderate Rainfall,Yes,High
"Agra, Uttar Pradesh",2024-04-26 11:12:33,13.458588799724753,83.63086460402803,3.264397230751816,0.9132367601500212,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-04-26 08:32:19,-5.972061841286904,76.82662351854458,9.29311982269744,21.93095455635853,Heavy Rainfall,No,High
"Hazira, Gujarat",2024-05-16 12:37:21,33.77,67.59,2.6093198544014773,5.62,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-01-05 03:22:47,20.06,55.47,8.663030016349545,14.36,Heavy Rainfall,No,High
"Kakinada, Andhra Pradesh",2024-03-24 21:03:14,32.87,82.69,3.17035906352558,23.9,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-03-25 11:32:16,26.72,42.02,4.746862915934122,16.37,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-02-28 15:42:35,39.2,60.23,6.0811543826305225,10.12,Moderate Rainfall,Yes,High
"Bijaipur, Madhya Pradesh",2024-01-02 20:56:26,23.62,58.57,1.8507685083376213,15.52,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-04-05 16:16:51,29.12,66.36,1.7761053918431224,7.58,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-02-05 06:57:50,25.12,72.44,7.45104081995163,11.13,Heavy Rainfall,No,Low
"Kota, Rajasthan",2024-03-26 12:45:33,34.77,24.39,9.975620733593049,14.64,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-02-23 20:56:33,28.56,53.13,8.124204177734626,15.18,Heavy Rainfall,No,High
"Indore, Madhya Pradesh",2024-05-16 16:45:24,26.04,30.35,6.184262746482434,11.49,Moderate Rainfall,Yes,High
"Gandhar, Gujarat",2024-01-16 12:48:25,26.17,64.06,6.659039605652092,11.99,Moderate Rainfall,Yes,High
"Jamnagar, Gujarat",2024-04-02 11:48:42,0.554839353312989,84.64432581835942,3.0395636285703045,16.43945123568125,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-02-13 12:41:39,24.138843312671284,33.004698763122725,0.4303231735253199,8.504612371915618,Clear,Yes,Low
Delhi,2024-03-10 21:24:42,33.944419686410555,37.26961033944371,0.1483547655001937,13.30806275958432,Clear,Yes,Low
"Bengaluru, Karnataka",2024-04-15 17:51:38,29.88628360502443,39.42869505943509,8.676258171914968,13.428184681329984,Heavy Rainfall,No,High
"Chennai, Tamil Nadu",2024-03-27 09:27:24,12.57479030276755,30.790280886578763,3.6931651569044144,11.596719867742555,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-03-24 00:23:15,29.31309547288678,54.96051456018704,5.64363496827543,6.004848201695266,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-05-01 10:53:05,14.497507860237082,52.95003643349729,4.350866539833357,2.066241752863011,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-02-11 02:18:09,-4.321270298157877,68.66477762876536,1.1983096637900623,23.10554993445957,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-02-16 17:08:45,24.4,61.13,9.998934416511869,5.81,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-04-23 05:06:53,39.32,44.91,3.9292028502563694,12.53,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-03-02 03:05:40,33.47,72.09,4.392353310133752,27.72,Moderate Rainfall,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-01-09 17:34:05,28.52,58.56,4.445746751673391,11.12,Moderate Rainfall,Yes,High
"Bina, Madhya Pradesh",2024-05-16 11:59:16,24.02,32.0,1.0852312732043568,16.34,Moderate Rainfall,Yes,Low
"Bijaipur, Madhya Pradesh",2024-04-12 17:01:10,36.61,40.68,8.007986974234921,16.38,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-02-18 00:36:45,23.09,50.51,7.335887552693444,3.1,Heavy Rainfall,No,High
"Kochi, Kerala",2024-01-01 19:57:02,28.92,84.83,9.199174378909015,12.98,Heavy Rainfall,No,High
"Kota, Rajasthan",2024-02-15 11:14:31,37.16,26.39,9.364369494037987,18.08,Heavy Rainfall,No,High
"Nagpur, Maharashtra",2024-03-03 15:40:48,36.8,38.96,5.452311444565,18.82,Moderate Rainfall,Yes,High
"Indore, Madhya Pradesh",2024-05-03 16:19:48,23.7,35.97,2.651593368755356,15.61,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-01-16 03:29:07,35.34,69.12,3.71286810899937,19.88,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-03-09 15:05:14,38.64135123703391,65.40918887423376,7.046930932220864,0.4890750840022784,Heavy Rainfall,No,Low
"Mumbai, Maharashtra",2024-02-17 07:07:49,0.2890141789949538,30.135510518326125,0.2359383381600432,19.58395838877019,Clear,Yes,Low
Delhi,2024-02-24 03:22:22,14.146610970937726,88.05267175990161,1.6489792773457346,6.743515549730986,Moderate Rainfall,Yes,Low
"Bengaluru, Karnataka",2024-04-17 18:51:46,-6.601505689204393,79.13110421301113,6.92414452187364,24.994752513575865,Moderate Rainfall,Yes,High
"Chennai, Tamil Nadu",2024-02-23 11:58:09,0.5177000767521296,72.9798010408195,3.4805990713033905,0.5564830706439883,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-01-31 06:56:18,-4.97167802595814,88.32142929986067,8.756551654775285,11.735983155385444,Heavy Rainfall,No,High
"Agra, Uttar Pradesh",2024-01-27 07:34:11,39.38888390678623,55.6752934757516,5.029138934070977,22.35428383754699,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-05-10 08:56:35,-9.342935676396571,70.0253241043155,1.3959518988451811,2.945199751094964,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-04-01 03:31:43,30.71,48.0,0.0857997784787745,13.23,Other,Yes,Low
"Vijaipur, Madhya Pradesh",2024-01-18 08:49:09,36.18,37.96,4.429811502610836,23.22,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-03-23 22:44:16,32.27,71.7,9.13765194653246,12.78,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",2024-01-09 15:22:25,31.68,64.51,5.377569396877546,23.41,Moderate Rainfall,Yes,Low
"Bina, Madhya Pradesh",2024-02-10 12:49:22,32.0,52.26,5.305706882020114,17.38,Moderate Rainfall,Yes,High
"Bijaipur, Madhya Pradesh",2024-05-07 10:34:13,29.73,57.48,8.445299783654294,22.74,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-05-08 07:06:10,27.73,52.08,2.1678237710690507,9.75,Moderate Rainfall,Yes,Low
"Kochi, Kerala",2024-05-13 08:55:27,25.86,88.76,4.867237968235868,9.13,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-02-14 09:00:20,36.13,33.72,2.350537599712743,12.44,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-05-05 04:46:58,26.64,54.62,1.9360892150006348,19.44,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-04-26 13:37:32,28.77,43.02,3.742282293807394,12.05,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-02-13 08:05:33,24.15,57.29,6.105513888774368,19.47,Moderate Rainfall,Yes,High
"Jamnagar, Gujarat",2024-03-14 16:20:40,-2.6851737746756,67.39319012652157,0.2602942320971102,20.52439691472256,Clear,Yes,Low
"Mumbai, Maharashtra",2024-02-10 08:17:23,23.546432508684795,55.7467491207911,6.053885271135295,5.380698954244446,Moderate Rainfall,Yes,Low
Delhi,2024-04-20 08:58:04,10.277460163952192,34.36792409753457,6.221319824010733,27.61098388091536,Moderate Rainfall,Yes,High
"Bengaluru, Karnataka",2024-02-01 08:25:16,32.21965282519859,86.5464343377707,5.987222771755261,10.840260019646806,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-05-07 14:07:56,-8.216817707462756,76.54541603291776,6.000156002802909,3.397938951040641,Moderate Rainfall,Yes,High
"Raipur, Chhattisgarh",2024-02-07 21:44:44,26.22517507490537,37.75363547021311,2.194037553897777,22.304018464184512,Moderate Rainfall,Yes,Low
"Agra, Uttar Pradesh",2024-04-10 23:39:34,3.77974826728175,44.49431063594807,2.931045652429733,25.35337691696875,Moderate Rainfall,Yes,Low
"Noida, Uttar Pradesh",2024-01-29 01:38:54,19.88313277431629,75.57420172787741,9.347651702975115,7.648088608618377,Heavy Rainfall,No,High
"Hazira, Gujarat",2024-02-27 22:09:01,25.53,56.2,7.204381736721254,7.49,Heavy Rainfall,No,High
"Vijaipur, Madhya Pradesh",2024-01-15 19:57:43,35.64,39.49,3.9085977072570377,13.05,Moderate Rainfall,Yes,Low
"Kakinada, Andhra Pradesh",2024-03-15 20:29:29,34.1,62.98,9.15303868284231,28.56,Heavy Rainfall,No,High
"Jagdishpur, Uttar Pradesh",2024-02-26 21:02:25,35.14,42.27,8.902512747172437,10.61,Heavy Rainfall,No,High
"Bina, Madhya Pradesh",2024-05-10 07:42:14,25.04,36.81,0.3246340328367203,25.56,Other,Yes,Low
"Bijaipur, Madhya Pradesh",2024-03-07 13:08:24,36.08,46.96,3.069941836847172,21.97,Moderate Rainfall,Yes,Low
"Pata, Uttar Pradesh",2024-01-04 03:03:28,15.9,50.35,9.788313647701726,11.06,Heavy Rainfall,No,High
"Kochi, Kerala",2024-04-25 15:31:14,24.22,78.88,7.389426313437312,11.29,Heavy Rainfall,No,Low
"Kota, Rajasthan",2024-01-03 15:39:17,33.38,36.0,3.936257036128803,13.21,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-01-06 21:34:30,39.51,50.76,0.6643782796155362,19.29,Clear,Yes,Low
"Indore, Madhya Pradesh",2024-03-02 18:10:02,36.81,46.68,4.800948363379474,19.9,Moderate Rainfall,Yes,Low
"Gandhar, Gujarat",2024-02-07 10:35:39,32.85,69.33,9.537277052604278,13.35,Heavy Rainfall,No,High
"Jamnagar, Gujarat",2024-01-28 13:13:50,32.87179631494816,36.68906001185709,1.7451783499943052,26.22305089068704,Moderate Rainfall,Yes,Low
"Mumbai, Maharashtra",2024-05-02 15:42:26,13.449312692350134,81.14232928070204,7.175406315531349,2.833876083270264,Heavy Rainfall,No,High
Delhi,2024-01-14 07:22:36,31.075322630926976,43.21084580627299,8.888296709027284,17.639661341862382,Heavy Rainfall,No,High
"Bengaluru, Karnataka",2024-05-01 06:19:37,-4.314190769427708,78.40282329468562,1.216480286773216,13.356760228685497,Moderate Rainfall,Yes,Low
"Chennai, Tamil Nadu",2024-03-24 22:46:30,-6.880289944700332,44.9796697999052,6.562086950809954,15.123118972213142,Moderate Rainfall,Yes,Low
"Raipur, Chhattisgarh",2024-03-10 22:51:04,21.178064671147148,69.88702414092691,0.3068102510268322,14.358135028361,Clear,Yes,Low
"Agra, Uttar Pradesh",2024-01-03 21:47:19,19.77705838169809,81.94675600516806,9.632483727611133,27.238488792776305,Heavy Rainfall,No,High
"Noida, Uttar Pradesh",2024-01-12 02:09:40,4.263166493483675,55.21228403160183,1.7204795789617957,23.171493144539607,Moderate Rainfall,Yes,Low
"Hazira, Gujarat",2024-01-24 01:45:43,31.2,65.42,1.1051438239523714,6.6,Moderate Rainfall,Yes,Low
"Vijaipur, Madhya Pradesh",2024-02-11 06:37:19,20.13,44.65,9.50592603349152,11.45,Heavy Rainfall,No,High
"Kakinada, Andhra Pradesh",2024-04-21 14:45:23,31.85,66.51,0.6928317031766373,24.14,Other,Yes,Low
"Jagdishpur, Uttar Pradesh",2024-05-11 11:49:52,18.67,43.94,7.484553509748705,22.31,Heavy Rainfall,No,Low
"Bina, Madhya Pradesh",2024-02-13 07:17:23,39.35,62.04,8.587940250629785,19.37,Heavy Rainfall,No,High
"Bijaipur, Madhya Pradesh",2024-01-25 03:07:15,28.76,48.01,8.157571256650796,21.69,Heavy Rainfall,No,High
"Pata, Uttar Pradesh",2024-03-12 05:01:17,17.97,74.66,8.852780119543873,11.97,Heavy Rainfall,No,High
"Kochi, Kerala",2024-02-18 22:48:49,26.73,94.11,3.114789258891763,14.48,Moderate Rainfall,Yes,Low
"Kota, Rajasthan",2024-05-18 12:39:15,36.11,41.75,3.276270510544159,10.93,Moderate Rainfall,Yes,Low
"Nagpur, Maharashtra",2024-03-01 05:09:17,36.36,36.22,1.1081079693640006,17.81,Moderate Rainfall,Yes,Low
"Indore, Madhya Pradesh",2024-02-14 11:07:44,37.64,54.81,7.336776862633608,18.64,Heavy Rainfall,No,High
"Gandhar, Gujarat",2024-03-24 15:59:05,27.02,58.93,5.106589369969646,19.07,Moderate Rainfall,Yes,Low
"Jamnagar, Gujarat",2024-02-08 04:52:18,10.78530477008958,89.21776477081907,0.2642738523639554,25.978462585762266,Other,Yes,Low
